bathrooms;bedrooms;accommodates;cleaning_fee;entire_home/apt;private_room;beds;guests_included;monthly_price;zipcode;security_deposit;longitude;latitude;host_since_in_days;weekly_price;availability_90;availability_60;host_total_listings_count;availability_365;availability_30;price
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;1450.0;28006.0;100.0;-3.673238143957162;40.42671191745684;1306.0;362.2;35.0;5.0;1.0;310.0;0.0;30.0
1.0;1.0;2.0;20.0;0.0;1.0;1.0;1.0;1060.2;28039.0;95.0;-3.7006131974515033;40.462963222375286;90.0;303.2;58.0;28.0;2.0;333.0;0.0;27.0
1.0;1.0;4.0;25.0;1.0;0.0;2.0;2.0;1440.0;28012.000000000004;100.0;-3.6957888008651;40.40969852169201;128.0;265.0;53.0;31.0;1.0;328.0;14.0;54.99999999999999
1.0;1.0;4.0;20.0;1.0;0.0;2.0;1.0;1400.0;28008.0;280.0;-3.7158513172867775;40.42839740663702;909.0;400.0;30.000000000000004;19.0;2.0;302.0;5.0;65.00000000000001
1.0;2.0;3.0;10.0;1.0;0.0;2.0;1.0;400.0;28053.0;100.0;-3.668937160122409;40.38972791265455;592.0;150.0;0.0;0.0;2.0;0.0;0.0;40.0
1.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;500.0;28028.0;160.0;-3.6687005299621696;40.436963979407565;1164.0;120.0;25.0;17.0;2.0;263.0;9.0;22.0
2.0;1.0;2.0;10.0;0.0;1.0;2.0;1.0;500.0;28033.0;80.0;-3.662229320348167;40.47731754862488;1154.0;160.0;68.0;38.0;4.0;343.0;8.0;25.0
1.0;2.0;6.0;40.0;1.0;0.0;3.0;1.0;1280.0;28012.000000000004;143.99999999999997;-3.705352312259748;40.41030367742322;1219.0;355.20000000000005;60.00000000000001;39.0;1.0;335.0;15.0;115.0
1.0;2.0;4.0;30.0;1.0;0.0;3.0;2.0;1063.9999999999998;28024.0;100.0;-3.7691892776095095;40.39806758626973;567.0;440.8;23.000000000000004;14.0;2.0;281.0;3.0;60.0
1.0;2.0;6.0;30.0;1.0;0.0;3.0;4.0;1140.0000000000002;28020.0;100.0;-3.693986171593248;40.45259357012737;1156.0;418.8;70.0;45.0;39.0;332.0;17.0;80.00000000000001
1.0;1.0;3.0;25.0;1.0;0.0;1.0;2.0;1110.0;28004.000000000004;117.4;-3.70238756436492;40.42236530948206;1480.0;430.0;23.000000000000004;9.0;46.0;279.0;1.0;43.0
1.0;1.0;4.0;50.0;1.0;0.0;2.0;2.0;2050.0;28013.0;200.0;-3.7107451758163816;40.41968006281567;1900.0;618.0;24.0;13.0;40.0;248.0;4.0;98.0
1.0;1.0;2.0;23.0;0.0;1.0;1.0;1.0;1265.4;28006.0;230.0;-3.676041908900597;40.4280496724225;246.0;273.00000000000006;45.0;26.0;3.0000000000000004;135.0;5.0;33.0
2.0;1.0;3.0;21.8;1.0;0.0;1.0;1.0;952.0;28004.000000000004;150.0;-3.7046786037856494;40.420560634665;477.0;256.0;0.0;0.0;1.0;0.0;0.0;60.0
1.0;1.0;4.0;20.0;1.0;0.0;1.0;2.0;1172.0000000000002;28012.000000000004;250.0;-3.699180174829056;40.41512690486137;1247.0;451.0;35.0;17.0;13.0;288.0;9.0;60.0
1.0;1.0;1.0;74.99999999999999;0.0;1.0;1.0;1.0;1489.8;28012.000000000004;184.0;-3.7034705617603945;40.41076122316602;118.0;423.0;74.0;45.0;1.0;345.0;27.0;23.0
2.0;2.0;4.0;29.0;1.0;0.0;2.0;2.0;1055.1999999999998;28008.0;170.0;-3.715885247569129;40.42149818139909;1077.0;274.0;7.0;0.0;2.0;93.0;0.0;124.0
1.0;2.0;4.0;15.000000000000002;1.0;0.0;2.0;1.0;1381.6;28037.0;100.0;-3.630182061599836;40.43121129162616;1466.0000000000002;423.8;0.0;0.0;3.0000000000000004;0.0;0.0;43.0
1.5;2.0;4.0;50.0;1.0;0.0;4.0;2.0;1283.2;28002.0;300.0;-3.675465703074044;40.44382615101673;1032.0;371.00000000000006;60.00000000000001;30.0;1.0;335.0;3.0;99.0
1.0;1.0;2.0;27.0;0.0;1.0;1.0;1.0;1175.0;28005.0;220.0;-3.707191093576853;40.40931442256703;838.0;375.0;81.0;51.0;3.0000000000000004;81.0;21.0;38.0
1.0;1.0;4.0;25.0;1.0;0.0;1.0;2.0;1040.0;28004.000000000004;274.0;-3.699733951246038;40.42244477581399;782.9999999999999;420.0;68.0;40.0;5.0;343.0;16.0;80.00000000000001
2.0;1.0;1.0;35.0;0.0;1.0;6.0;1.0;598.0;28046.0;159.0;-3.6894672993497566;40.460752817556845;1300.0;162.0;28.0;24.0;6.000000000000001;303.0;24.0;31.0
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;500.0;28012.000000000004;180.0;-3.702945961430848;40.407955445248646;1385.0;150.0;0.0;0.0;1.0;97.0;0.0;25.0
2.0;3.0000000000000004;5.0;28.0;1.0;0.0;5.0;1.0;1437.0000000000002;28013.0;280.40000000000003;-3.7109247717222873;40.41840684573641;1535.0;361.0;89.0;59.0;5.0;364.0;29.0;120.0
2.0;2.0;4.0;45.0;1.0;0.0;2.0;3.0;783.9999999999999;28005.0;400.0;-3.710521184571822;40.41479716725466;857.0;286.0;31.0;20.0;5.0;75.0;10.0;135.0
1.0;1.0;2.0;39.0;1.0;0.0;1.0;2.0;707.9999999999999;28004.000000000004;300.0;-3.6999786559372048;40.42385713415001;1592.0;700.0;46.00000000000001;25.0;1.0;150.0;8.0;78.00000000000001
2.0;1.0;2.0;100.0;1.0;0.0;1.0;1.0;1519.8000000000002;28012.000000000004;199.8;-3.700558881355781;40.41518982896961;2153.0;274.0;2.0;0.0;28.0;92.0;0.0;120.0
1.0;0.0;2.0;15.000000000000002;1.0;0.0;1.0;1.0;1709.0;28045.0;142.0;-3.699124107998493;40.398137657491176;133.0;411.2;36.0;14.0;1.0;37.0;4.0;40.0
1.0;1.0;4.0;41.8;1.0;0.0;2.0;2.0;1609.9999999999998;28005.0;210.0;-3.712204173160127;40.4092705814406;1481.0;365.80000000000007;26.0;17.0;4.0;26.0;5.0;62.0
1.0;1.0;2.0;18.0;0.0;1.0;1.0;2.0;1510.0;28005.0;220.0;-3.7120018500953473;40.413329987364015;627.0;373.0;31.0;8.0;2.0;67.0;3.0;42.0
1.0;0.0;3.0;15.599999999999998;1.0;0.0;1.0;1.0;1390.0;28008.0;250.0;-3.7174745250115024;40.42088910370165;510.0;343.2;45.0;20.0;1.0;45.0;2.0;53.99999999999999
1.0;1.0;1.0;18.0;0.0;1.0;1.0;1.0;1323.2;28009.0;100.0;-3.672319873763933;40.42554459078728;300.0;371.00000000000006;88.0;58.0;1.0;363.0;28.0;45.0
2.0;2.0;4.0;20.0;1.0;0.0;2.0;1.0;1049.8;28008.0;100.0;-3.718372443469602;40.42975605891377;1405.0;542.0;77.0;47.0;2.0;352.0;17.0;140.0
1.0;1.0;4.0;25.0;1.0;0.0;2.0;2.0;1195.2000000000005;28005.0;166.2;-3.710572503072287;40.41355731617129;1085.0;378.2;66.0;42.0;12.000000000000002;66.0;15.0;75.0
1.0;1.0;1.0;69.99999999999997;0.0;1.0;1.0;1.0;1429.8000000000002;28013.078520122013;190.0;-3.677218135698685;40.44446457801906;238.0;417.00000000000006;0.0;0.0;2.0;97.0;0.0;15.0
1.0;1.0;4.0;30.0;1.0;0.0;1.0;2.0;1174.0;28009.0;150.0;-3.677397856663382;40.41929413103341;503.0;405.0;22.0;22.0;3.0000000000000004;241.0;7.0;70.0
1.0;2.0;5.0;15.000000000000002;1.0;0.0;3.0;3.0;1250.0;28012.000000000004;170.0;-3.699396336485239;40.40762469623578;1743.9999999999998;400.0;24.0;3.0;1.0;115.0;0.0;54.99999999999999
1.0;2.0;3.0;25.0;1.0;0.0;2.0;1.0;1610.8000000000002;28034.0;250.0;-3.6862242301393633;40.485838015789895;281.0;305.8;88.0;58.0;1.0;89.0;28.0;65.00000000000001
2.0;1.0;1.0;35.0;0.0;1.0;1.0;1.0;1368.0;28028.0;177.0;-3.664752150940404;40.43153041484636;566.0;270.0;65.0;35.0;14.0;340.0;6.0;24.0
1.0;1.0;2.0;25.0;0.0;1.0;1.0;2.0;1400.0;28004.000000000004;150.0;-3.705901774938931;40.4224167120073;1677.0;410.0;6.0;0.0;1.0;281.0;0.0;45.0
1.0;1.0;4.0;30.0;1.0;0.0;2.0;2.0;1296.6;28012.000000000004;130.6;-3.700548997873076;40.411048432429766;564.0;358.3999999999999;0.0;0.0;1.0;24.000000000000004;0.0;64.0
1.0;1.0;1.0;15.6;0.0;1.0;1.0;1.0;1388.4;28010.0;118.8;-3.690682354513132;40.427497575618894;164.0;265.0;69.0;39.0;2.0;344.0;13.0;39.0
1.0;1.0;4.0;40.0;1.0;0.0;2.0;2.0;1300.0;28014.0;300.0;-3.695907720195789;40.412564093628205;1491.0;400.0;3.0;0.0;1.0;278.0;0.0;65.00000000000001
1.0;1.0;3.0;22.0;0.0;1.0;1.0;1.0;1211.0;28019.0;260.0;-3.707829915429266;40.39220406830484;1232.0;476.0000000000001;44.0;35.0;2.0;110.0;12.0;25.0
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;848.8000000000001;28009.0;100.0;-3.6766264169854224;40.42243451902649;130.0;365.6;25.0;8.0;1.0;56.0;0.0;30.0
2.0;4.0;7.0;50.0;1.0;0.0;5.0;1.0;1800.0;28012.000000000004;900.0;-3.700145314326572;40.41002311182986;1041.0;800.0;3.0;0.0;5.0;93.0;0.0;160.0
1.0;2.0;6.0;25.0;1.0;0.0;2.0;3.0;2500.0;28013.0;90.0;-3.709013251107013;40.421786572883896;562.0;850.0;59.0;33.0;5.0;251.0;10.0;70.0
1.0;1.0;1.0;22.0;0.0;1.0;1.0;1.0;896.4000000000001;28004.000000000004;100.0;-3.7028491594867488;40.42715680107671;282.0;432.3999999999999;67.0;37.0;2.0;67.0;7.0;40.0
2.0;2.0;6.0;28.200000000000003;1.0;0.0;3.0;4.0;1126.0;28012.000000000004;229.8;-3.701098565543856;40.41450627259104;1157.0;288.6;16.0;10.0;15.0;234.0;5.0;145.0
1.0;1.0;1.0;33.0;0.0;1.0;1.0;1.0;2407.9999999999995;28012.000000000004;230.0;-3.699919390228735;40.40918784918366;282.0;437.0;78.0;48.0;2.0;168.0;18.0;29.000000000000004
2.0;3.0000000000000004;6.0;47.0;1.0;0.0;5.0;4.0;1010.0;28007.0;230.0;-3.6810584391120114;40.4042637283785;761.0;403.4;47.0;24.0;8.0;322.0;10.0;149.0
1.0;1.0;2.0;23.000000000000004;0.0;1.0;1.0;1.0;858.0;28015.0;186.0;-3.7066587495461008;40.43454479862405;472.0;273.0;90.0;60.0;1.0;365.0;30.0;30.0
1.0;1.0;2.0;12.0;1.0;0.0;1.0;1.0;1074.0;28013.0;188.8;-3.7009663232565058;40.41876124468027;684.0;384.3999999999999;5.0;1.0;2.0;5.0;1.0;54.99999999999999
1.0;1.0;2.0;47.60000000000001;1.0;0.0;1.0;1.0;1229.8;28004.000000000004;107.0;-3.702652986528368;40.42076213483565;1015.0;329.0;33.0;24.0;2.0;305.0;15.0;70.0
1.0;0.0;4.0;20.0;1.0;0.0;2.0;2.0;960.2;28014.0;230.0;-3.6988978002799975;40.41875340663707;1171.0;274.00000000000006;25.0;13.0;1.0;139.0;5.0;65.00000000000001
1.0;1.0;3.0;40.0;1.0;0.0;1.0;2.0;1800.0;28004.000000000004;200.0;-3.698878323282092;40.42337602566691;1900.0;555.0;45.0;25.0;40.0;294.0;6.0;88.0
1.0;2.0;3.0;16.0;1.0;0.0;2.0;1.0;1138.0;28008.0;230.0;-3.717107445697528;40.43055900829778;13.000000000000002;286.0;14.0;9.0;1.0;193.00000000000003;2.0;52.0
1.0;0.0;2.0;22.0;1.0;0.0;1.0;1.0;1890.0;28039.0;151.0;-3.7031612375656433;40.45291350149334;425.0;521.8;79.0;49.0;1.0;80.0;19.0;40.0
1.0;1.0;6.0;24.8;1.0;0.0;4.0;2.0;2098.0;28005.0;136.0;-3.7109789764495713;40.40674742129694;451.0;428.0;56.0;34.0;4.0;316.0;17.0;60.0
1.0;1.0;1.0;20.8;0.0;1.0;1.0;1.0;1148.4;28023.0;149.0;-3.783424886519216;40.45440871018445;174.0;291.8;22.0;22.0;2.0;22.0;22.0;30.0
1.0;1.0;4.0;40.0;1.0;0.0;1.0;1.0;1900.0;28046.0;139.99999999999997;-3.686765887783816;40.47298062293405;1720.0;550.0;90.0;60.0;1.0;365.0;30.0;95.0
2.0;1.0;2.0;15.000000000000002;0.0;1.0;1.0;1.0;1669.8;28012.000000000004;168.0;-3.7044072858864414;40.41340019353289;1066.0;476.0000000000001;6.0;0.0;114.0;281.0;0.0;21.0
1.0;0.0;2.0;33.0;1.0;0.0;1.0;1.0;1033.9999999999998;28012.000000000004;107.4;-3.7024079516336137;40.41010368433258;779.0;418.0;48.0;29.0;1.0;48.00000000000001;8.0;49.0
1.0;2.0;6.0;25.0;1.0;0.0;4.0;1.0;1053.1999999999998;28012.000000000004;150.0;-3.703679377551192;40.41699175397088;625.0;363.0;25.0;25.0;13.0;121.0;7.0;60.0
1.0;1.0;4.0;40.0;1.0;0.0;2.0;2.0;2050.0;28010.0;200.0;-3.700924143718473;40.43563571657395;932.0;297.80000000000007;51.0;46.0;164.0;316.0;21.0;95.0
1.0;1.0;1.0;30.600000000000005;0.0;1.0;1.0;1.0;973.6;28042.0;218.8;-3.5898817020072937;40.450420823959504;194.0;311.0;77.0;47.0;3.0000000000000004;77.0;17.0;21.0
1.0;2.0;3.0;35.0;1.0;0.0;2.0;1.0;1000.4;28014.0;240.0;-3.681055637243295;40.40604199948099;178.0;457.4;37.0;21.0;1.0;254.0;10.0;57.00000000000001
1.0;1.0;1.0;17.599999999999998;0.0;1.0;1.0;1.0;1340.0;28045.0;118.8;-3.69148198728467;40.39443916590633;758.0;280.0;71.0;44.0;2.0;110.0;14.0;45.0
1.0;1.0;4.0;18.4;0.0;1.0;2.0;1.0;1525.0000000000002;28039.0;219.0;-3.699883701044965;40.459648964304925;178.0;479.6;31.0;16.0;5.0;203.00000000000003;5.0;180.0
1.0;1.0;4.0;34.2;1.0;0.0;2.0;2.0;2400.0;28015.0;130.0;-3.708725166625;40.42503228446037;1717.0;695.0;0.0;0.0;9.0;66.0;0.0;70.0
1.0;2.0;4.0;40.0;1.0;0.0;2.0;3.0;1800.0;28005.0;100.0;-3.707947851410486;40.41454971155655;948.0;415.0;19.0;13.0;4.0;286.0;5.0;92.0
3.0;4.0;6.0;77.0;1.0;0.0;4.0;2.0;1575.0;28014.0;150.0;-3.696235841956627;40.41343054696704;1667.0;426.00000000000006;19.0;9.0;142.0;147.0;3.0;160.0
1.0;0.0;3.0;20.0;1.0;0.0;2.0;2.0;1340.4;28012.000000000004;230.0;-3.7023991364429216;40.41110826933699;1502.0;299.0;22.0;22.0;20.0;270.0;9.0;50.0
3.0;1.0;2.0;35.0;0.0;1.0;1.0;1.0;2600.0000000000005;28012.000000000004;135.99999999999997;-3.703410492923339;40.413071482988535;1066.0;392.00000000000006;0.0;0.0;114.0;96.0;0.0;18.0
1.0;1.0;2.0;14.999999999999998;0.0;1.0;1.0;1.0;350.0;28045.0;250.0;-3.692179044308922;40.38587544218374;431.0;110.0;32.0;6.0;1.0;304.0;0.0;20.0
2.0;2.0;5.0;25.6;1.0;0.0;4.0;1.0;1710.7999999999995;28014.0;156.0;-3.69451636754522;40.410757907818144;239.0;266.0;25.0;11.0;39.0;282.0;4.0;89.00000000000001
1.0;1.0;1.0;10.0;0.0;1.0;1.0;1.0;945.8;28013.078520122013;150.0;-3.678343731074588;40.420943615489456;1085.0;293.99999999999994;0.0;0.0;1.0;0.0;0.0;22.0
1.0;1.0;2.0;25.0;0.0;1.0;1.0;1.0;1120.0;28013.0;180.0;-3.704241789333536;40.41719126325891;910.0;313.0;89.0;59.0;1.0;364.0;29.0;40.0
2.0;1.0;8.0;5.0;0.0;1.0;6.0;1.0;400.0;28022.0;130.0;-3.603803033309445;40.430040589288446;1789.0;150.0;87.0;57.0;1.0;362.0;27.0;25.0
1.0;1.0;2.0;31.4;1.0;0.0;1.0;1.0;1421.4;28004.000000000004;120.0;-3.6936766275840975;40.42263955596725;410.0;473.4;11.0;11.0;7.0;77.0;11.0;75.0
1.0;1.0;3.0;25.0;1.0;0.0;1.0;2.0;1530.0;28012.000000000004;150.0;-3.706817455341154;40.41538282811069;1109.0;490.0;48.0;30.0;5.0;320.0;8.0;109.0
1.0;1.0;1.0;10.0;0.0;1.0;1.0;1.0;963.2;28037.0;400.0;-3.6174555308429417;40.4250959204787;1657.0;485.6000000000001;44.0;38.0;2.0;44.0;24.0;15.0
1.0;1.0;1.0;25.6;0.0;1.0;1.0;1.0;1963.6;28008.0;190.0;-3.7207952222429417;40.43138919960148;115.0;354.00000000000006;0.0;0.0;1.0;0.0;0.0;15.0
1.0;1.0;2.0;10.0;1.0;0.0;2.0;3.0;1769.9999999999998;28012.000000000004;230.0;-3.7006031910557287;40.40987785730336;1338.0;347.0;0.0;0.0;1.0;97.0;0.0;42.0
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;1249.2;28045.0;154.0;-3.693792239506909;40.40540320229352;1101.0;190.8;66.0;36.0;1.0;341.0;6.0;30.0
1.0;1.0;4.0;25.0;1.0;0.0;4.0;2.0;2800.0;28014.0;209.8;-3.695332686856698;40.41471956317948;1546.9999999999998;695.0;24.0;13.0;8.0;153.0;6.0;120.0
1.0;1.0;2.0;10.0;0.0;1.0;1.0;1.0;2597.8;28012.000000000004;100.0;-3.708284234681584;40.41577685895764;907.0;361.4;23.000000000000004;15.0;1.0;271.0;7.0;50.0
2.0;1.0;1.0;30.0;0.0;1.0;1.0;1.0;1669.0;28005.0;200.0;-3.707752125285644;40.40820591097282;373.0;413.19999999999993;22.0;0.0;17.0;83.0;0.0;30.0
2.0;1.0;2.0;17.000000000000004;1.0;0.0;1.0;1.0;1497.9999999999998;28014.0;170.0;-3.694475081060674;40.413877311650026;320.0;389.0;0.0;0.0;1.0;47.0;0.0;60.0
0.0;1.0;8.0;26.8;0.0;0.0;8.0;1.0;1347.8000000000002;28013.078520122013;266.40000000000003;-3.707893799109269;40.41532255501067;1193.0;495.80000000000007;78.0;49.0;12.000000000000002;353.0;21.0;21.0
2.0;1.0;2.0;20.0;0.0;1.0;1.0;2.0;1090.0;28012.000000000004;337.0;-3.697640053272696;40.40708747315848;921.0;307.40000000000003;13.0;5.0;3.0000000000000004;263.0;0.0;19.0
1.0;1.0;3.0;19.6;1.0;0.0;1.0;1.0;1161.4;28050.0;219.0;-3.67200191926732;40.488893473106025;507.0;479.6;0.0;0.0;1.0;0.0;0.0;85.0
1.0;1.0;2.0;24.000000000000004;0.0;1.0;1.0;1.0;1814.0;28004.000000000004;90.0;-3.699112872788842;40.421688312418034;471.0;510.0;34.0;21.0;2.0;306.0;0.0;30.0
1.0;1.0;2.0;29.0;1.0;0.0;1.0;1.0;2161.2;28012.000000000004;214.0;-3.70142619755244;40.415625671442605;452.0;336.6;0.0;0.0;207.0;45.0;0.0;99.0
1.0;1.0;2.0;30.0;1.0;0.0;1.0;1.0;1270.6;28004.000000000004;269.99999999999994;-3.698561686293993;40.424126579581824;1102.0;391.4;52.0;34.0;1.0;289.0;8.0;70.0
1.0;1.0;2.0;8.0;0.0;1.0;2.0;1.0;445.00000000000006;28004.000000000004;186.0;-3.7046152189700425;40.42622628457295;2088.0;186.00000000000003;74.0;44.0;5.0;349.0;14.0;18.0
1.0;1.0;2.0;26.8;0.0;1.0;1.0;1.0;934.0;28026.0;139.99999999999997;-3.711266269112784;40.384739406980536;946.0;356.20000000000005;70.0;42.0;1.0;70.0;13.0;19.0
1.0;1.0;1.0;21.000000000000004;0.0;1.0;1.0;1.0;1329.0000000000002;28004.000000000004;103.6;-3.704790772194437;40.426120308081394;676.0;269.0;34.0;21.0;1.0;306.0;4.0;31.0
1.0;1.0;4.0;30.0;1.0;0.0;1.0;3.0;1111.0;28004.000000000004;100.0;-3.6993118052027314;40.42093683495084;365.0;342.8;51.0;29.0;3.0000000000000004;225.0;9.0;59.00000000000001
1.0;1.0;4.0;23.0;0.0;1.0;3.0;2.0;1239.0000000000002;28001.0;100.0;-3.6790481692343606;40.42702282586709;494.0;375.6;6.0;6.0;9.0;72.0;5.0;45.0
1.0;2.0;4.0;10.0;1.0;0.0;2.0;1.0;1104.0000000000002;28005.0;159.4;-3.705149857012141;40.40641636140514;165.0;389.0;78.0;48.0;3.0000000000000004;79.0;19.0;130.0
1.0;1.0;2.0;35.0;1.0;0.0;1.0;1.0;1820.4;28009.0;300.0;-3.6782023721619166;40.41723130769837;902.0;264.0;80.0;50.0;2.0;355.0;20.0;52.0
1.5;1.0;1.0;5.0;0.0;0.0;8.0;1.0;650.0;28025.0;260.0;-3.740373925565714;40.3890481625822;265.0;384.0;74.0;44.0;16.0;140.0;14.0;10.0
3.0;4.0;10.0;50.0;1.0;0.0;6.0;6.0;2999.0;28012.000000000004;300.0;-3.7064742268466335;40.41247371416087;1699.0;304.99999999999994;0.0;0.0;1.0;176.0;0.0;180.0
2.0;1.0;2.0;25.4;0.0;1.0;1.0;1.0;1256.2;28045.0;228.0;-3.6906167645661454;40.40147848154572;269.0;238.0;56.99999999999999;30.0;1.0;58.00000000000001;6.0;21.0
1.0;1.0;4.0;12.0;1.0;0.0;1.0;2.0;1069.8;28045.0;170.0;-3.69615823047047;40.40071219437535;883.0;282.0;40.0;21.0;1.0;136.0;3.0;52.99999999999999
1.0;1.0;2.0;30.0;1.0;0.0;1.0;1.0;2000.0;28013.0;200.0;-3.713208407613621;40.42285710997381;1288.0;500.00000000000006;43.0;13.0;2.0;43.0;6.0;80.00000000000001
1.0;1.0;1.0;21.000000000000004;0.0;1.0;1.0;1.0;1384.8;28019.0;180.0;-3.719852345430173;40.39480782814429;445.00000000000006;423.0;90.0;60.0;1.0;365.0;30.0;18.0
1.0;1.0;2.0;11.0;0.0;1.0;1.0;1.0;1137.4;28004.000000000004;360.0;-3.698687621134348;40.42370384177584;474.0;326.00000000000006;53.99999999999999;27.0;3.0000000000000004;55.0;0.0;32.0
1.0;1.0;2.0;5.0;0.0;1.0;1.0;1.0;1311.0;28040.0;214.0;-3.7150036951850174;40.4561203751592;390.0;292.0;8.0;5.0;1.0;8.0;5.0;45.0
1.0;0.0;2.0;10.0;1.0;0.0;1.0;1.0;1670.0;28045.0;134.0;-3.694992648719251;40.39809968843405;579.0;348.99999999999994;65.0;35.0;3.0000000000000004;340.0;5.0;30.0
1.0;1.0;2.0;15.000000000000002;0.0;1.0;1.0;1.0;1012.0;28012.000000000004;228.0;-3.707572963539351;40.41398122374691;290.0;394.0;8.0;8.0;1.0;258.0;6.0;25.0
1.0;2.0;5.0;25.0;1.0;0.0;3.0;2.0;1800.0;28003.0;200.0;-3.6986654895144766;40.43934261845188;1739.0;550.0;24.0;16.0;2.0;279.0;7.0;88.0
1.0;0.0;2.0;25.0;1.0;0.0;2.0;1.0;1599.0;28001.0;100.0;-3.686409218062005;40.42800213938408;1841.0;456.0;46.00000000000001;24.0;4.0;319.0;13.0;61.0
1.0;2.0;8.0;14.4;1.0;0.0;4.0;2.0;967.4;28015.0;220.0;-3.707913191878459;40.422917257596346;797.0;472.00000000000006;47.0;23.0;3.0000000000000004;319.0;6.0;90.0
1.0;1.0;2.0;23.800000000000004;1.0;0.0;2.0;1.0;1290.0;28008.0;118.8;-3.728741791074489;40.425378391291545;39.0;299.8;0.0;0.0;1.0;250.0;0.0;30.0
1.0;1.0;4.0;25.0;1.0;0.0;4.0;2.0;1730.4;28004.000000000004;100.0;-3.706909405963125;40.42685116131074;1257.0;319.0;4.0;4.0;8.0;70.0;0.0;130.0
1.0;1.0;4.0;19.0;1.0;0.0;2.0;2.0;1350.0;28004.000000000004;250.0;-3.7016098513092217;40.42778484452198;1901.0;560.0;39.0;18.0;10.0;293.0;14.0;83.0
2.0;1.0;4.0;26.000000000000004;0.0;1.0;2.0;2.0;828.4;28004.000000000004;180.0;-3.701286624510959;40.420852160234986;11.0;319.00000000000006;12.0;1.0;1.0;12.000000000000002;1.0;29.000000000000004
1.0;1.0;2.0;34.4;0.0;1.0;2.0;1.0;1433.0;28019.0;200.00000000000003;-3.7159642195530296;40.39953744740475;591.0;434.0;8.0;3.0;1.0;9.0;3.0;15.0
1.0;1.0;4.0;20.0;1.0;0.0;2.0;2.0;1110.0;28004.000000000004;147.0;-3.69738229536103;40.42073950801913;663.0;548.0;3.0;0.0;1.0;247.0;0.0;48.0
1.0;1.0;1.0;48.400000000000006;0.0;1.0;1.0;1.0;605.5999999999999;28025.0;191.8;-3.731977912135536;40.38633212936758;402.0;358.8;0.0;0.0;1.0;0.0;0.0;15.0
1.0;2.0;4.0;30.0;1.0;0.0;3.0;1.0;1577.8;28015.0;300.0;-3.707217367011988;40.43493296143046;31.0;434.8;40.0;14.0;1.0;187.0;2.0;90.0
1.0;1.0;4.0;43.2;0.0;1.0;4.0;1.0;932.0;28028.0;126.0;-3.671824892696563;40.43716729048209;1723.9999999999998;395.0;67.0;37.0;34.0;342.0;7.0;19.0
1.5;3.0000000000000004;4.0;21.600000000000005;1.0;0.0;3.0;1.0;1418.0;28037.0;200.0;-3.6150443371582375;40.432519267308194;670.0;393.00000000000006;55.0;25.0;1.0;146.0;4.0;42.0
1.0;3.0000000000000004;7.0;20.0;1.0;0.0;3.0;6.0;1042.0;28013.0;267.2;-3.70795533868832;40.41931539456943;459.0;506.0;29.0;18.0;4.0;294.0;5.0;93.0
1.0;0.0;1.0;5.0;1.0;0.0;2.0;1.0;1890.2;28013.0;234.0;-3.713381470326216;40.4113094375234;79.0;354.0;67.0;37.0;3.0000000000000004;67.0;7.0;80.00000000000001
2.0;1.0;3.0;10.0;0.0;1.0;2.0;1.0;800.0;28009.0;200.0;-3.6711248045966007;40.42438316317208;982.0;262.0;0.0;0.0;2.0;148.0;0.0;54.99999999999999
2.0;1.0;1.0;13.599999999999998;0.0;1.0;1.0;1.0;1214.0;28047.0;159.0;-3.737466152317046;40.39849705393436;1669.0;264.0;83.0;53.0;0.0;358.0;23.0;14.000000000000002
1.0;1.0;2.0;40.2;0.0;1.0;1.0;1.0;1860.0;28015.0;150.0;-3.717410329306997;40.43527843137115;673.0;512.0;59.0;29.0;2.0;59.99999999999999;6.0;40.0
1.0;0.0;2.0;33.800000000000004;1.0;0.0;1.0;1.0;1900.0;28001.0;218.0;-3.686512429165478;40.42621073412767;1180.0;526.0;5.0;5.0;2.0;163.0;5.0;80.00000000000001
3.0;4.0;1.0;45.0;0.0;1.0;2.0;1.0;1326.0;28004.000000000004;175.0;-3.697952813376452;40.42932045397385;1086.0;523.8;83.0;53.0;1.0;174.0;23.0;33.0
1.0;0.0;3.0;35.4;1.0;0.0;1.0;2.0;1826.0;28004.000000000004;100.0;-3.696842796856344;40.423675825748575;834.0;492.6;6.0;6.0;3.0000000000000004;63.00000000000001;1.0;53.99999999999999
1.0;0.0;2.0;14.4;1.0;0.0;1.0;1.0;1549.9999999999998;28002.0;180.0;-3.671191917300105;40.44761533114096;1811.0;405.8;53.99999999999999;30.0;1.0;54.0;5.0;50.0
2.0;1.0;2.0;15.000000000000002;0.0;1.0;1.0;1.0;1100.2;28013.0;297.40000000000003;-3.701902212583344;40.41937187451333;1066.0;303.40000000000003;6.0;0.0;114.0;281.0;0.0;25.0
1.0;1.0;2.0;65.0;1.0;0.0;1.0;2.0;1900.0;28004.000000000004;350.0;-3.6944205756555912;40.42428145354669;1619.0;450.0;6.0;6.0;1.0;6.000000000000001;2.0;80.00000000000001
